entity_type,request_path,target_path,store_id,redirect_type
custom,m-tech-marimbas,/m-tech-marimbas-malletech/,10,301
custom,hardware-1/marching-hardware/marching-bass-stands,/hardware/marching-hardware/marching-bass-stands/,10,301
custom,drumheads,,10,301
custom,1002403-guitars-folk/g7000-guitars/g7000a-acoustic/g7000a12-acoustic-electric/takamine-eg440cstcy-acoustic-electric-nex-guitar.htm,/guitars-folk/acoustic-guitars/,10,301
custom,marching-brass/marching-tuba,/marching-brass/sousaphones-and-marching-tubas/,10,301
custom,world-percussion-1/singing-bowls,/world-percussion/singing-bowls/,10,301
custom,snare-pads/snare-pads,,10,301
custom,Free-Mapex-Drum-Covers,/mapex-free-drum-cover/,10,301
custom,hardware-1/adapter-mounts-and-clamps/cymbal-arms-and-mounts,/hardware/adapter-mounts-and-clamps/cymbal-arms-and-mounts/,10,301
custom,drum-heads-2/concert/concert-bass-heads,/drum-heads/concert/concert-bass-heads/,10,301
custom,staging-1/drumsets-200-off-2021-ps,/drumsets-200-off-2021/,10,301
custom,remo,/b/remo/,10,301
custom,hardware/world-percussion-hardware-1,/hardware/world-percussion-hardware/,10,301
custom,p/p-mauriat-le-bravo-alto-saxophone-clear-lacquer-401737,/band-orchestra/,10,301
custom,hardware/drum-set-hardware/straight-cymbal-stands,/hardware/drumset-headware/straight-cymbal-stands/,10,301
custom,staging-1/little-musicians,/holiday/little-musicians/,10,301
custom,clearance,specials/clearance-product,10,301
custom,specials/garage-sale,/specials/garage-sale-2021/,10,301
custom,cymbals-gongs-1/drumset-cymbals,/cymbals-gongs/drumset-cymbals/,10,301
custom,hardware/world-percussion-hardware/bongo-stands-1,/hardware/world-percussion-hardware/bongo-stands/,10,301
custom,backadmin,/admin,10,301
custom,accessories-1/stick-tape,/accessories/stick-tape/,10,301
custom,hardware-1/marching-hardware/marching-snare-carriers,/hardware/marching-hardware/marching-snare-carriers/,10,301
custom,staging/ilmec-yamaha-gear,/imec-pre-order-yamaha-gear/,10,301
custom,hardware/drumset-headware/hardware-packs,/hardware/drumset-hardware/hardware-packs/,10,301
custom,hardware-1/adapter-mounts-and-clamps/field-frame-clips-and-mounts,/hardware/adapter-mounts-and-clamps/field-frame-clips-and-mounts/,10,301
custom,search?searchterm=JamHub,/,10,301
custom,drum-heads-2/concert/concert-tom-heads,/drum-heads/concert/concert-tom-heads/,10,301
custom,drum-heads-1/marching-drum-heads/marching-snare-heads,,10,301
custom,drum-heads/drumset-head/drumset-head-prepacks,/drum-heads/drumset-heads/drumset-head-prepacks/,10,301
custom,googlec1b7f3fc5fcef964.html,/content/files/images3/googlec1b7f3fc5fcef964.html,10,301
custom,accessories-1/gifts,/accessories/gifts/,10,301
custom,staging/drum-circle-instrumentation,/drum-circle-facilitation-instrumentation/,10,301
custom,hardware-1/drumset-headware/thrones,/hardware/drumset-headware/thrones/,10,301
custom,search/Remo-SD-0114-00-14-Hazy-Diplomat-Snare-Side-Very-Thin.aspx,/drum-heads/world-drum-heads/remo-hazy-diplomat-sd-0114-00-14-snare-side-drum-253656?returnurl=%2fsearch%3fq%3ddiplomat,10,301
custom,hardware/parts/1060706,/hardware/parts/timpani-parts/,10,301
custom,staging-1/festival-of-drums,/festival-of-drums/,10,301
custom,staging/1057829,/specials/cymbal-sale/,10,301
custom,staging-1/drumsets,/holiday/drumsets/,10,301
custom,drum-heads/world-drum-heads,/drum-heads/world-drumming-heads/,10,301
custom,staging/holiday-gift-guide/1060788,/featured/holiday-gift-guide/hot-this-season/,10,301
custom,staging/timpani-mallets-and-accessories,/featured/timpani-mallets-and-accessories/,10,301
custom,blogs/7-tips-for-practicing-over-winter-break.aspx,https://content.westmusic.com/7-tips-for-practicing/,10,301
custom,innovative-percussion-field-series-fs-bk-bret-kuhn-255481,https://www.percussionsource.com/sticks-mallets/marching/brand-name=innovative-percussion/innovative-percussion-field-series-fs-bk-bret-kuhn-255481,10,301
custom,hardware-1/drumset-headware/boom-cymbal-stands,/hardware/drumset-headware/boom-cymbal-stands/,10,301
custom,hardware-1/concert-hardware/trap-tables,/hardware/concert-hardware/trap-tables/,10,301
custom,s/world-percussion-bata?aff=5115,/world-percussion/bata/,10,301
custom,hardware/parts/1060707,/hardware/parts/world-drum-parts/,10,301
custom,marching/drum-heads,/drum-heads/marching-drum-heads/,10,301
custom,hardware-1/world-percussion-hardware/conga-stands,,10,301
custom,blogs/coralville-august-2014-teacher-feature-chris-dimond.aspx,https://content.westmusic.com/,10,301
custom,staging/save-on-malletech,/save-on-malletech/,10,301
custom,drum-heads-1/drum-set-heads/snare-drum-set-heads,,10,301
custom,custom-1/national-schools/mclean-middle-school,/national-schools/mclean-6th-grade-percussion/,10,301
custom,world-percussion/accessories,,10,301
custom,staging/1119983,/pasicpreorders/,10,301
custom,staging-1/vic-firth-sticks-and-accessories,/vic-firth-sticks-and-accessories/,10,301
custom,sticks-mallets/marching/,/drumsticks-mallets/marching-sticks-and-mallets/,10,301
custom,staging-1/perfect-presents,/holiday/perfect-presents/,10,301
custom,hardware/parts/1060699,/hardware/parts/hoops-and-rims/,10,301
custom,hardware/parts/1060703,/hardware/parts/marching-drum-parts/,10,301
custom,staging/new-offworld-practice-pads,,10,301
custom,drum-heads-2/world/other-heads,/drum-heads/world/other-heads/,10,301
custom,yamaha-step-into-the-spotlight-savings-1,/home,10,301
custom,hardware/adaptors-mounts-clamps,/hardware/adapter-mounts-and-clamps/,10,301
custom,hardware-1/concert-hardware/timpani-thrones,/hardware/concert-hardware/timpani-thrones/,10,301
custom,drum-heads-2/world/bongo-heads,/drum-heads/world/bongo-heads/,10,301
custom,staging-1/bargain-boxes,/bargain-boxes/,10,301
custom,hardware-1/concert-hardware/gong-stands,/hardware/concert-hardware/gong-stands/,10,301
custom,staging-1/holiday-product-features-week-1-and-2,/holiday-gear-weeks-1-and-2/,10,301
custom,hardware/drumset-headware,/hardware/drumset-hardware/,10,301
custom,+2_takamine,/guitars-folk/acoustic-guitars/,10,301
custom,staging/marimba-one-wave,/featured/marimba-one-wave/,10,301
custom,staging-1/lets-play-vic-firth,/lets-play-vic-firth/,10,301
custom,drum-heads-1/concert-drum-heads/concert-tom-heads,,10,301
custom,drum-heads-1/marching-drum-heads/marching-bass-heads,,10,301
custom,hardware/adaptors-mounts-clamps/field-frame-clamps-and-mounts,/hardware/adapter-mounts-and-clamps/field-frame-clips-and-mounts/,10,301
custom,nino,/b/nino-percussion/,10,301
custom,world-percussion/brazillian-samba,,10,301
custom,specials/marching-brass/marching-french-horn,/marching-brass/marching-french-horn/,10,301
custom,accessories/parts,/hardware/drum-parts/,10,301
custom,cymbals-gongs-1/concert-and-marching-cymbals/suspended-cymbals,/cymbals-gongs/concert-and-marching-cymbals/suspended-cymbals/,10,301
custom,grundy-center,/,10,301
custom,snare-pads/tenor-pads,,10,301
custom,staging-1/spooky-sounds-2020,/spookysounds/,10,301
custom,drum-heads/drumset-head/drumset-snare-heads,/drum-heads/drumset-heads/drumset-snare-heads/,10,301
custom,hardware-1/concert-hardware/concert-bass-drum-stands,/hardware/concert-hardware/concert-bass-drum-stands/,10,301
custom,world-percussion-1,/world-percussion/,10,301
custom,staging/vic-firth-value-packs,/vic-firth-value-packs/,10,301
custom,staging/clearance-product,/specials/clearance-product/,10,301
